  0.000000000  0.000000000  0.000000000      16
       1       1  -21.816348966  -26.467450559
       1       2   -9.669655833  -12.972743516
       1       3   -5.751188891   -9.071567032
       1       4   -5.751188890   -9.071567031
       1       5    0.359896215    1.064168898
       1       6    1.153488247    1.265194493
       1       7    1.189179998    1.132061306
       1       8    2.249761454    2.461133813
       1       9    2.543290302    2.589797840
       1      10    4.230756419    4.471060162
       1      11    4.786251594    4.936986247
       1      12    6.857242355    7.388644037
       1      13    7.093744759    9.119036764
       1      14    7.093744760    9.119036764
       1      15    7.538125630    7.946735155
       1      16    8.938272331   10.079386226
  0.000000000  0.083333333  0.000000000      16
       1       1  -21.681506654  -26.325885311
       1       2   -9.489555964  -12.772953922
       1       3   -6.295282841   -9.669433877
       1       4   -6.009336059   -9.339335051
       1       5    0.588224445    1.293819729
       1       6    1.369079345    1.490466817
       1       7    1.412111305    1.356817174
       1       8    2.458637289    2.676487304
       1       9    2.767533722    2.816468085
       1      10    4.420843076    4.680083511
       1      11    5.010870989    5.167244114
       1      12    6.919457376    7.591890206
       1      13    6.985130359    8.868565453
       1      14    7.683629512    9.732001195
       1      15    7.840003507    8.314878251
       1      16    8.778334567    9.807266830
  0.000000000  0.166666667  0.000000000      16
       1       1  -21.284273702  -25.911137099
       1       2   -8.957252060  -12.182306437
       1       3   -7.675108597  -11.189487042
       1       4   -6.637696442  -10.000027098
       1       5    1.248709147    1.974095913
       1       6    2.008004967    2.173044403
       1       7    2.077337353    2.023035671
       1       8    3.067970232    3.317850918
       1       9    3.428299024    3.484483540
       1      10    4.917045636    5.309776384
       1      11    5.633251282    5.872225771
       1      12    6.753523774    7.791793889
       1      13    6.814934376    8.476038134
       1      14    8.628211651    9.084488432
       1      15    8.704435028    9.222282968
       1      16    9.284282830   11.397959366
  0.000000000  0.250000000  0.000000000      16
       1       1  -20.651216574  -25.249396109
       1       2   -9.434571663  -13.121787749
       1       3   -8.102271043  -11.230743855
       1       4   -7.365613112  -10.775852637
       1       5    2.308160587    3.093403207
       1       6    2.974991994    3.428887143
       1       7    3.179648849    3.120111556
       1       8    3.876838598    4.321231297
       1       9    4.498459471    4.582112206
       1      10    5.068859058    5.804888930
       1      11    6.241329100    7.323444793
       1      12    6.692898191    7.122641164
       1      13    7.114227079    7.772960047
       1      14    9.432198667    9.716676849
       1      15    9.795776723   10.231691902
       1      16   11.543026834   13.742843578
  0.000000000  0.333333333  0.000000000      16
       1       1  -19.849604854  -24.411673671
       1       2  -11.199701200  -15.045634846
       1       3   -7.990540115  -11.447039753
       1       4   -7.000416780  -10.000596672
       1       5    2.576516962    4.039867021
       1       6    3.708000633    4.638050136
       1       7    4.708469470    4.642521441
       1       8    4.815724934    4.882976567
       1       9    5.778772987    6.313551464
       1      10    5.946014611    6.198648176
       1      11    6.540309061    7.410186361
       1      12    7.929206589    8.178953186
       1      13    8.478126268    8.732868259
       1      14   10.721094361   11.027759116
       1      15   11.243502517   11.811757571
       1      16   12.870710318   14.044618344
  0.000000000  0.416666667  0.000000000      16
       1       1  -19.055040642  -23.585585767
       1       2  -12.625890181  -16.584398654
       1       3   -8.400408110  -11.888919455
       1       4   -5.864470475   -8.744911094
       1       5    1.042055187    2.415528768
       1       6    5.033623534    6.362989327
       1       7    6.416550475    7.013982128
       1       8    6.704571117    6.850458329
       1       9    6.828895482    7.091484951
       1      10    7.778099696    8.035988842
       1      11    8.151372078    8.309973620
       1      12    9.688009594    9.990277156
       1      13   10.260410911   10.718482877
       1      14   10.934505862   11.814217795
       1      15   11.585058303   12.205960005
       1      16   12.022350639   11.934419875
  0.000000000  0.500000000  0.000000000      16
       1       1  -18.676392085  -23.193536412
       1       2  -13.222979212  -17.222597636
       1       3   -8.542230815  -12.042091500
       1       4   -5.290199444   -8.134519588
       1       5    0.287771354    1.616477829
       1       6    5.363336246    6.850772541
       1       7    8.076845081    9.099531811
       1       8    8.592180891    9.300355719
       1       9    8.791800867    9.402181104
       1      10    9.149459226    9.069923155
       1      11    9.197477895    9.262667424
       1      12    9.223614176    9.259506180
       1      13    9.863552651   10.054774047
       1      14   10.331916245   10.536500427
       1      15   10.404942701   10.483622524
       1      16   10.615251656   10.729414167
  0.000000000  0.583333333  0.000000000      16
       1       1  -19.055040642  -23.585592199
       1       2  -12.625890181  -16.584393671
       1       3   -8.400408110  -11.888920056
       1       4   -5.864470475   -8.744909808
       1       5    1.042055187    2.415528976
       1       6    5.033623534    6.362988113
       1       7    6.416550475    7.013983203
       1       8    6.704571117    6.850459141
       1       9    6.828895482    7.091485652
       1      10    7.778099696    8.035989762
       1      11    8.151372078    8.309974215
       1      12    9.688009594    9.990277689
       1      13   10.260410911   10.718483756
       1      14   10.934505862   11.814216850
       1      15   11.585058303   12.205959781
       1      16   12.022350639   11.934419906
  0.000000000  0.666666667  0.000000000      16
       1       1  -19.849604854  -24.411683521
       1       2  -11.199701200  -15.045628547
       1       3   -7.990540115  -11.447040954
       1       4   -7.000416780  -10.000595405
       1       5    2.576516962    4.039864706
