10
3.956000E+03  6.706069E-04
3.194400E+04  2.682428E-03
1.078610E+05  6.035462E-03
2.557760E+05  1.072971E-02
4.994980E+05  1.676517E-02
8.640570E+05  2.414185E-02
1.372922E+06  3.285974E-02
2.044783E+06  4.291884E-02
2.913487E+06  5.431916E-02
1.905715E+06  6.706069E-02
