  0.000000000  0.000000000  0.000000000      16
       1       1  -13.184412116  -16.267169096
       1       2  -12.876336728  -15.986861663
       1       3   -1.908753689   -4.075193917
       1       4    0.265189393   -1.795956653
       1       5    3.023353933    0.841086207
       1       6    3.023354028    0.841086301
       1       7    3.059791127    0.881617275
       1       8    3.059791222    0.881617370
       1       9    9.330708256    9.628676194
       1      10   14.370525549   15.095194089
       1      11   15.821272237   16.816257470
       1      12   15.821272346   16.816257578
       1      13   15.944101560   16.951836979
       1      14   15.944101671   16.951837090
       1      15   16.621377004   17.080062852
       1      16   17.210686956   18.142225663
  0.000000000  0.000000000  0.166666667      16
       1       1  -13.164941212  -16.288876011
       1       2  -12.898011409  -16.047085394
       1       3   -1.789465637   -3.967238527
       1       4    0.078625716   -2.011823246
       1       5    3.026517375    0.828533932
       1       6    3.026517470    0.828534027
       1       7    3.057633135    0.863213854
       1       8    3.057633230    0.863213949
       1       9    9.657182503    9.953790445
       1      10   13.957348883   14.605245574
       1      11   15.829332819   16.837411247
       1      12   15.829332928   16.837411355
       1      13   15.935997525   16.955680080
       1      14   15.935997635   16.955680191
       1      15   16.727072784   17.281910202
       1      16   17.193786159   18.134531792
  0.000000000  0.000000000  0.333333333      16
       1       1  -13.111119447  -16.247027698
       1       2  -12.957190203  -16.108324791
       1       3   -1.450749364   -3.611523842
       1       4   -0.387584603   -2.491371131
       1       5    3.032960010    0.835599828
       1       6    3.032960104    0.835599923
       1       7    3.050943476    0.855859820
       1       8    3.050943571    0.855859914
       1       9   10.529009407   10.872466757
       1      10   12.953230749   13.472972315
       1      11   15.851384986   16.861836502
       1      12   15.851385095   16.861836612
       1      13   15.912961806   16.930166441
       1      14   15.912961917   16.930166552
       1      15   16.906903948   17.589839356
       1      16   17.142187235   18.023332584
  0.000000000  0.000000000  0.500000000      16
       1       1  -13.035588443  -16.142161860
       1       2  -13.035588442  -16.142161859
       1       3   -0.949641405   -3.059285830
       1       4   -0.949641404   -3.059285829
       1       5    3.041852504    0.861510677
       1       6    3.041852509    0.861510682
       1       7    3.041852599    0.861510772
       1       8    3.041852603    0.861510776
       1       9   11.713812940   12.141412145
       1      10   11.713812941   12.141412146
       1      11   15.881894710   16.883047102
       1      12   15.881894721   16.883047113
       1      13   15.881894823   16.883047215
       1      14   15.881894827   16.883047219
       1      15   17.049154748   17.817040103
       1      16   17.049154750   17.817040105
  0.000000000  0.083333333  0.000000000      16
       1       1  -13.047027245  -16.205345508
       1       2  -12.743522848  -15.937541964
       1       3   -1.721093811   -3.895833139
       1       4    0.433308622   -1.647367640
       1       5    2.481039811    0.223742906
       1       6    2.512972822    0.261204495
       1       7    2.763554491    0.547299600
       1       8    2.803760996    0.591012038
       1       9    9.573347765    9.854264275
       1      10   14.293936945   15.040215924
       1      11   15.670563647   16.622422463
       1      12   15.862188049   16.849902207
       1      13   16.412508259   17.468658794
       1      14   16.532838337   17.603248176
       1      15   16.716210460   17.697713359
       1      16   17.079290261   17.687250444
  0.000000000  0.083333333  0.166666667      16
       1       1  -13.027962950  -16.196818194
       1       2  -12.765185117  -15.964708169
       1       3   -1.603022650   -3.776155305
       1       4    0.248056683   -1.842433132
       1       5    2.483910928    0.224642653
       1       6    2.512567604    0.258032827
       1       7    2.766155670    0.547050980
       1       8    2.801026003    0.584964441
       1       9    9.891708718   10.184712597
       1      10   13.950717173   14.627587884
       1      11   15.693892652   16.659953460
       1      12   15.856055168   16.848557350
       1      13   16.420297366   17.479118323
       1      14   16.524503301   17.595965479
       1      15   16.736245720   17.715590916
       1      16   17.046146166   17.717356384
  0.000000000  0.083333333  0.333333333      16
       1       1  -12.974988514  -16.148371459
       1       2  -12.823487103  -16.014183474
       1       3   -1.267566292   -3.424151680
       1       4   -0.214485366   -2.319439999
       1       5    2.491266888    0.232826881
       1       6    2.508784964    0.253043195
       1       7    2.773482958    0.554974996
       1       8    2.793635192    0.576942845
       1       9   10.740828139   11.084384081
       1      10   13.053883884   13.597450322
       1      11   15.740207480   16.721680654
       1      12   15.831692667   16.826243847
       1      13   16.441876044   17.503298513
       1      14   16.501977605   17.570746542
       1      15   16.792649414   17.740414493
       1      16   16.966971737   17.756884494
  0.000000000  0.083333333  0.500000000      16
       1       1  -12.900483699  -16.075886083
       1       2  -12.900483698  -16.075886082
       1       3   -0.771020251   -2.898345969
       1       4   -0.771020250   -2.898345969
       1       5    2.501055938    0.246055437
       1       6    2.501055941    0.246055440
       1       7    2.783566949    0.569037908
       1       8    2.783566950    0.569037910
       1       9   11.885417469   12.314967350
       1      10   11.885417470   12.314967351
       1      11   15.789755768   16.778550541
       1      12   15.789755774   16.778550547
       1      13   16.471685134   17.534812709
       1      14   16.471685143   17.534812718
       1      15   16.875087855   17.756481244
       1      16   16.875087859   17.756481248
  0.000000000  0.166666667  0.000000000      16
       1       1  -12.642367260  -15.819821171
       1       2  -12.353420652  -15.558702511
       1       3   -1.164920952   -3.293143832
       1       4    0.927160007   -1.104894160
       1       5    1.096098408   -1.284160665
       1       6    1.135438713   -1.238536068
       1       7    2.130780236   -0.117471288
       1       8    2.179300197   -0.065411764
       1       9   10.217103528   10.534954775
       1      10   13.942008446   14.692935633
       1      11   15.290198923   16.115496158
       1      12   15.365650623   16.269046086
       1      13   15.777020135   16.682764224
       1      14   18.015429121   19.135620655
       1      15   18.130707982   19.265321439
       1      16   18.144901814   18.875401113
  0.000000000  0.166666667  0.166666667      16
       1       1  -12.624137579  -15.811791251
       1       2  -12.373970946  -15.586215423
       1       3   -1.050974429   -3.177841318
       1       4    0.733737880   -1.321280368
       1       5    1.101900254   -1.279632102
       1       6    1.149813165   -1.214193292
       1       7    2.134119846   -0.116760340
       1       8    2.176007029   -0.071755168
       1       9   10.508783620   10.839258337
       1      10   13.745486281   14.455862566
       1      11   15.314962866   16.152070595
       1      12   15.405076875   16.305663905
       1      13   15.795184374   16.706717329
       1      14   17.703754295   18.471100473
       1      15   18.022809364   19.146066750
       1      16   18.122709860   19.258696358
